Year,Status,Life expectancy,Adult Mortality,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling
2014.0,0,76.8,7.0,1.57,367.26,147.0,8.365263459335623,62.9,0.0,147.0,4.98,147.0,0.1,12753375.12,6.1,6.0,0.82,14.5
2013.0,0,76.7,7.0,1.65,3.97,148.5,0.0,62.2,0.0,148.5,4.69,148.5,0.1,12753375.12,6.1,6.0,0.82,14.5
2012.0,0,76.5,71.0,1.7,2211.22,148.5,0.0,61.5,0.0,148.5,4.37,148.5,0.1,12753375.12,6.1,6.0,0.81,14.5
2009.832474226804,0,76.1,76.0,1.66,197.77,148.5,0.0,6.8,0.0,148.5,3.4,148.5,0.1,12753375.12,6.1,6.0,0.81,14.4
2010.0,0,76.1,73.0,1.93,266.77,148.5,0.0,6.1,0.0,148.5,3.64,148.5,0.1,12753375.12,6.0,5.9,0.81,14.4
2009.0,0,76.0,74.0,1.95,332.93,147.0,3.0,59.3,0.0,145.5,3.79,147.0,0.1,12753375.12,6.0,5.9,0.81,14.4
2008.0,0,75.8,76.0,2.0,231.55,145.5,2.0,58.5,0.0,145.5,3.17,145.5,0.1,12753375.12,6.0,5.9,0.82,14.4
2007.0,0,75.6,77.0,2.0,278.36,145.5,7.0,57.6,0.0,145.5,3.8,145.5,0.1,12753375.12,6.1,5.9,0.81,14.4
2006.0,0,75.5,79.0,2.1,170.74,147.0,3.0,56.8,0.0,147.0,3.8,147.0,0.1,12753375.12,6.1,5.9,0.81,14.2
2005.0,0,75.3,81.0,2.05,1553.47,147.0,4.0,56.1,0.0,147.0,3.16,147.0,0.1,12753375.12,6.1,5.9,0.81,14.0
2004.0,0,75.2,83.0,2.16,1380.23,147.0,11.0,55.6,0.0,147.0,3.37,147.0,0.1,12753375.12,6.1,5.9,0.8,13.9
2003.0,0,75.0,85.0,2.16,1214.56,147.0,12.0,55.2,0.0,145.5,3.74,145.5,0.1,12753375.12,6.1,5.9,0.8,13.7
2002.0,0,74.9,87.0,1.99,106.43,147.0,8.0,55.0,0.0,147.0,3.89,147.0,0.1,12753375.12,6.2,5.9,0.8,13.5
2001.0,0,74.7,9.0,1.95,1150.42,148.5,5.0,54.8,0.0,148.5,3.8,148.5,0.1,12753375.12,6.2,6.0,0.79,13.3
2000.0,0,74.5,92.0,2.15,167.73,145.5,6.0,54.5,0.0,145.5,3.51,145.5,0.1,12753375.12,6.2,6.0,0.79,13.2
2015.0,0,71.8,129.0,0.01,0.0,145.5,240.0,18.3,113.0,145.5,2.85,145.5,0.1,1612886.0,17.9,18.3,0.57,10.2
2014.0,0,71.4,132.0,0.01,10.45,145.5,289.0,17.7,121.0,145.5,2.82,145.5,0.1,15945279.0,18.1,18.6,0.57,10.0
2013.0,0,71.0,135.0,0.01,52.83,144.0,237.0,17.0,130.0,144.0,2.88,144.0,0.1,157571292.0,18.3,18.8,0.56,10.0
2012.0,0,77.0,137.0,0.01,59.26,141.0,1986.0,16.4,139.0,141.0,3.8,141.0,0.1,15572753.0,18.5,19.0,0.56,9.9
2011.0,0,73.0,115.30232264123697,0.01,62.35,144.0,5625.0,15.8,150.0,144.0,3.16,144.0,0.1,153911916.0,18.7,19.2,0.55,9.4
2010.0,0,69.9,142.0,0.01,62.66,141.0,788.0,15.2,161.0,141.0,2.9183411898569567,141.0,0.1,15214912.0,18.9,19.4,0.54,8.9
2009.0,0,69.5,144.0,0.01,53.26,145.5,718.0,14.6,173.0,145.5,2.91,145.5,0.1,1545478.0,19.1,19.7,0.52,8.4
2008.0,0,69.1,147.0,0.01,42.49,144.0,2660.0,14.0,186.0,144.0,2.85,144.0,0.1,14885814.0,19.3,19.9,0.52,8.6
2007.0,0,68.6,151.0,0.01,46.37,142.5,2924.0,13.5,201.0,144.0,2.8,141.0,0.1,147139191.0,19.5,2.1,0.51,8.6
2006.0,0,68.2,152.0,0.01,42.33,129.0,6192.0,13.0,215.0,142.5,2.8,141.0,0.1,1453684.0,19.7,2.3,0.51,8.4
2005.0,0,67.8,155.0,0.01,38.05,67.5,5580.871613567411,12.5,231.0,141.0,2.68,139.5,0.1,14343111.0,19.9,2.5,0.5,8.2
2004.0,0,67.3,158.0,0.01,4.11,16.5,9743.0,12.0,247.0,132.0,2.62,148.5,0.1,14137489.0,2.1,2.7,0.49,8.1
2003.0,0,66.8,161.0,0.01,35.48,7.5,4067.0,11.6,264.0,121.624403987863,2.51,130.5,0.1,139191.0,2.3,2.9,0.48,7.9
2002.0,0,66.3,164.0,0.01,0.4,116.43,3484.0,11.2,280.0,124.5,2.59,124.5,0.1,1366667.0,2.5,21.1,0.48,7.7
2001.0,0,65.8,168.0,0.01,3.4,116.43,4414.0,1.8,298.0,127.5,2.47,127.5,0.1,1341716.0,2.7,21.3,0.47,7.5
2000.0,0,65.3,173.0,0.01,3.7,116.43,5098.0,1.4,316.0,124.5,2.33,123.0,0.1,131581243.0,2.9,21.5,0.46,7.3
2015.0,0,75.5,98.0,8.21,0.0,145.5,0.0,54.5,0.0,145.5,6.12,145.5,0.1,12753375.12,3.8,3.7,0.79,15.3
2014.0,0,75.4,1.0,8.82,294.91,141.0,0.0,53.7,0.0,142.5,7.47,141.0,0.1,12753375.12,3.8,3.7,0.79,15.3
2013.0,0,75.2,11.0,8.74,263.04,136.5,0.0,53.0,0.0,136.5,7.57,136.5,0.1,12753375.12,3.8,3.8,0.79,15.3
2012.0,0,75.1,12.0,8.61,260.0,130.5,0.0,52.2,0.0,132.0,7.43,130.5,0.1,12753375.12,3.8,3.8,0.78,15.3
2011.0,0,74.9,14.0,8.51,173.98,136.5,0.0,51.4,0.0,136.5,6.67,136.5,0.1,12753375.12,3.8,3.8,0.78,15.5
2010.0,0,74.7,16.0,8.41,154.96,129.0,0.0,47.01336692119969,0.0,13.5,6.17,129.0,0.1,12753375.12,3.8,3.8,0.78,15.8
2009.0,0,74.6,19.0,8.46,327.16,139.5,0.0,49.9,0.0,139.5,6.21,139.5,0.1,12753375.12,3.8,3.8,0.78,15.5
2008.0,0,74.4,111.0,8.95,25.52,127.5,0.0,49.2,0.0,127.5,6.1,127.5,0.1,12753375.12,3.9,3.9,0.78,15.3
2007.0,0,74.2,113.0,8.47,1641.31,139.5,0.0,48.4,0.0,139.5,5.64,139.5,0.1,12753375.12,3.9,3.9,0.77,15.0
2006.0,0,74.1,115.0,8.39,181.5,126.0,0.0,47.7,0.0,127.5,5.27,126.0,0.1,12753375.12,4.0,3.9,0.77,14.8
2005.0,0,73.9,117.0,8.01,1311.44,138.0,0.0,46.9,0.0,136.5,5.38,138.0,0.1,12753375.12,4.0,4.0,0.76,14.6
2004.0,0,73.8,119.0,7.68,166.01,139.5,0.0,46.2,0.0,139.5,5.71,139.5,0.2,12753375.12,4.1,4.0,0.76,14.4
2003.0,0,73.7,121.0,7.65,13.51,136.5,0.0,45.4,0.0,13.5,5.82,133.5,0.4,12753375.12,4.1,4.1,0.75,14.2
2002.0,0,73.5,123.0,7.59,133.1,99.0,0.0,44.6,0.0,129.0,5.76,130.5,0.8,12753375.12,4.2,4.1,0.75,14.0
2001.0,0,73.4,125.0,7.38,138.17,107.31650397543893,0.0,43.8,0.0,139.5,5.47,126.0,0.7,12753375.12,4.2,4.2,0.75,14.0
2000.0,0,73.3,127.0,7.43,1140.62,126.10499999999999,0.0,43.0,0.0,129.0,5.16,139.5,0.9,12753375.12,4.3,4.2,0.74,14.0
2015.0,0,72.3,196.0,13.5,0.0,148.5,2.0,62.3,0.0,148.5,6.19,148.5,0.1,9489616.0,1.9,2.0,0.8,15.6
2014.0,0,72.0,199.0,13.94,1147.11,145.5,64.0,61.7,0.0,145.5,5.69,145.5,0.1,9474511.0,1.9,2.0,0.8,15.7
2013.0,0,71.7,191.01206282810995,14.66,1109.85,147.0,16.0,61.1,1.0,147.0,6.7,147.0,0.1,9465997.0,2.0,2.0,0.8,15.7
2012.0,0,71.9,194.0,16.35,91.71,145.5,10.0,53.43385302785433,1.0,147.0,5.1,147.0,0.1,9464495.0,2.0,2.1,0.79,15.6
2011.0,0,72.0,232.0,17.31,846.91,147.0,50.0,59.9,1.0,147.0,4.92,147.0,0.1,9473172.0,2.0,2.1,0.79,15.5
2010.0,0,73.0,222.0,14.44,8.49,144.0,1.0,59.3,1.0,148.5,5.55,147.0,0.1,949583.0,2.0,2.2,0.78,15.5
2009.0,0,70.0,226.0,14.09,434.8,147.0,0.0,58.7,1.0,147.0,6.9,144.0,0.1,956765.0,2.1,2.2,0.77,15.4
2008.0,0,70.0,224.0,14.67,501.81,147.0,0.0,58.2,1.0,147.0,5.95,145.5,0.1,9527985.0,2.1,2.3,0.76,15.1
2007.0,0,69.8,226.0,14.22,464.08,136.5,1.0,57.7,1.0,134.53072218525207,6.44,142.5,0.1,956953.0,2.2,2.3,0.74,14.9
2006.0,0,68.9,243.0,12.6,364.43,147.0,26.233904786048512,57.2,1.0,145.5,6.34,148.5,0.1,964924.0,2.2,2.4,0.72,14.6
2005.0,0,68.1,252.0,11.01,45.65,148.5,1.0,56.7,1.0,147.0,6.89,148.5,0.1,9663915.0,2.3,2.5,0.71,14.4
2004.0,0,68.2,247.0,12.05,42.33,148.5,2.0,56.2,1.0,148.5,6.59,148.5,0.1,973146.0,2.4,2.5,0.7,14.1
2003.0,0,67.7,253.0,11.17,23.84,84.0,21.0,55.8,1.0,79.5,6.59,127.42058814209211,0.1,9796749.0,2.5,2.6,0.7,13.9
2002.0,0,67.2,262.0,12.23,145.42,148.5,14.0,55.3,1.0,148.5,6.47,148.5,0.1,9865548.0,2.5,2.7,0.69,13.6
2001.0,0,67.7,254.0,10.74,14.06,139.5,45.0,54.9,1.0,148.5,6.62,148.5,0.1,9928549.0,2.6,2.7,0.68,13.3
2000.0,0,68.0,247.0,12.98,24.25,120.65774630034545,21.0,54.4,1.0,148.5,6.13,148.5,0.1,997961.0,2.7,2.8,0.68,13.1
2015.0,1,81.1,74.0,11.04,0.0,147.0,47.0,63.7,1.0,148.5,5.96,148.5,0.1,11274196.0,0.8710793865149029,1.0,0.9,16.6
2014.0,1,89.0,76.0,12.6,7163.35,147.0,70.0,63.4,1.0,148.5,1.59,148.5,0.1,112957.0,1.0,1.0,0.89,16.3
2013.0,1,87.0,77.0,11.77,702.36,147.0,39.0,63.0,1.0,148.5,1.57,148.5,0.1,11182817.0,1.0,0.9,0.89,16.3
2012.0,1,83.0,78.0,10.08,664.47,147.0,109.0,62.6,1.0,148.5,1.54,148.5,0.1,11128246.0,0.9,0.9,0.89,16.2
2011.0,1,83.0,8.0,10.11,713.53,145.5,105.63214044564484,62.3,1.0,147.0,1.42,147.0,0.1,1147744.0,0.9,0.9,0.88,16.1
2010.0,1,80.0,81.0,10.22,665.74,145.5,40.0,61.9,1.0,147.0,1.17,147.0,0.1,1895586.0,0.9,0.9,0.88,15.9
2009.0,1,79.8,85.0,10.05,671.94,145.5,33.0,61.6,1.0,147.0,1.39,147.0,0.1,1796493.0,0.9,0.9,0.88,15.8
2008.0,1,79.5,87.0,10.47,7191.05,147.0,98.0,61.3,1.0,148.5,9.6,148.5,0.1,179973.0,0.8,0.8,0.87,15.8
2007.0,1,79.5,86.0,10.25,640.36,141.0,64.0,6.9,1.0,148.5,9.25,147.0,0.1,16257.0,0.8,0.8,0.87,15.8
2006.0,1,79.4,85.0,10.98,5579.2,141.0,15.0,6.6,1.0,148.5,9.17,147.0,0.1,1547958.0,0.8,0.8,0.86,15.7
2005.0,1,78.9,89.0,12.27,5068.21,115.5,26.0,6.2,1.0,145.5,9.24,145.5,0.1,1478617.0,0.8,0.8,0.86,15.7
2004.0,1,78.8,91.0,12.05,5160.51,96.0,61.0,59.8,1.0,144.0,9.32,142.5,0.1,1421137.0,0.8,0.8,0.88,18.8
2003.0,1,78.3,95.0,11.28,507.31,96.0,44.0,59.4,1.0,144.0,9.3,142.5,0.1,1376133.0,0.8,0.8,0.88,18.6
2002.0,1,78.0,99.0,11.29,320.32,9.0,0.0,59.0,1.0,144.0,8.46,142.5,0.1,1332785.0,0.8,0.8,0.88,18.8
2001.0,1,78.0,1.0,11.01,2943.38,9.0,83.0,58.5,1.0,144.0,8.29,142.5,0.1,128657.0,0.8,0.8,0.87,18.2
2000.0,1,77.6,11.0,11.21,287.21,9.0,0.0,58.1,1.0,144.0,8.12,142.5,0.1,125125.0,0.8,0.8,0.87,18.0
2015.0,0,71.0,175.0,6.25,0.0,141.0,0.0,5.9,0.0,141.0,5.04,141.0,0.2,359288.0,3.5,3.4,0.71,12.8
2014.0,0,70.0,177.0,6.58,670.09,142.5,0.0,5.1,0.0,142.5,5.79,142.5,0.2,351694.0,3.4,3.4,0.7,12.8
2013.0,0,69.8,18.0,6.56,629.2,142.5,0.0,49.3,0.0,142.5,5.79,142.5,0.2,344181.0,3.4,3.4,0.71,12.9
2012.0,0,69.4,189.0,6.66,582.8,147.0,0.0,48.5,0.0,147.0,5.45,147.0,0.1,33671.0,3.5,3.4,0.7,12.5
2011.0,0,69.4,188.0,6.64,605.63,142.5,0.0,47.8,0.0,142.5,5.61,142.5,0.5,329192.0,3.5,3.4,0.7,12.4
2010.0,0,69.5,186.0,6.76,569.95,144.0,0.0,47.0,0.0,144.0,5.85,144.0,0.2,32168.0,3.5,3.4,0.7,12.4
2009.0,0,69.5,184.0,6.85,549.81,145.5,0.0,46.3,0.0,147.0,5.81,145.5,0.3,313929.0,3.5,3.4,0.7,12.7
2008.0,0,69.6,181.0,7.22,51.25,141.0,0.0,45.7,0.0,141.0,5.9,141.0,0.1,36165.0,3.5,3.4,0.7,12.8
2007.0,0,69.6,181.0,7.24,69.63,144.0,0.0,45.0,0.0,145.5,4.76,144.0,0.6,29847.0,3.5,3.5,0.7,12.8
2006.0,0,69.4,184.0,6.48,387.33,147.0,0.0,44.4,0.0,147.0,4.4,147.0,0.6,29747.0,3.6,3.5,0.69,12.3
2005.0,0,69.0,191.0,6.25,365.8,144.0,0.0,43.8,0.0,144.0,4.45,144.0,0.8,283277.0,3.6,3.5,0.7,12.8
2004.0,0,68.7,197.0,6.2,325.68,145.5,0.0,43.2,0.0,145.5,4.39,145.5,0.8,27689.0,3.6,3.5,0.69,12.5
2003.0,0,68.4,21.0,5.67,312.8,144.0,0.0,42.6,0.0,142.5,4.53,144.0,1.5,26913.0,3.6,3.6,0.68,12.2
2002.0,0,68.5,199.0,4.99,262.83,145.5,0.0,42.0,0.0,139.5,4.38,133.5,0.1,26226.0,3.7,3.6,0.68,11.9
2001.0,0,68.2,21.0,4.9,251.66,144.0,0.0,41.4,0.0,144.0,4.5,144.0,0.4,254984.0,3.7,3.7,0.68,11.8
2000.0,0,68.3,196.0,4.79,219.02,139.7180456991343,0.0,4.8,0.0,136.5,3.98,136.5,0.3,247315.0,3.8,3.7,0.67,11.7
2015.0,0,60.0,249.0,1.0,0.0,123.0,55.0,25.7,39.0,117.0,4.64,123.0,1.0,1575952.0,6.9,6.8,0.48,10.7
2014.0,0,59.7,252.0,0.01,90.12,117.0,786.0,25.2,39.0,111.0,4.59,117.0,1.1,1286712.0,7.1,6.9,0.48,10.7
2013.0,0,59.5,251.0,0.01,87.41,115.5,637.0,24.6,39.0,109.5,4.59,115.5,1.2,14451.0,7.2,7.1,0.47,10.3
2012.0,0,59.3,251.0,0.01,9.8,12.0,288.0,24.1,39.0,12.0,4.86,12.0,1.3,972916.0,7.4,7.3,0.46,10.0
2011.0,0,59.1,251.0,1.4,110.26,112.5,426.0,23.5,39.0,115.5,5.37,112.5,1.4,94682.0,7.6,7.5,0.45,9.8
2010.0,0,58.7,254.0,1.33,94.26,114.0,392.0,23.0,39.0,115.5,4.95,114.0,1.4,9199259.0,7.8,7.6,0.45,9.5
2009.0,0,58.4,259.0,1.16,71.01,118.5,1461.0,22.5,39.0,12.0,4.46,118.5,1.6,894476.0,7.9,7.8,0.45,9.3
2008.0,0,57.6,278.0,1.28,7.62,112.5,928.0,22.0,39.0,115.5,4.2,112.5,1.8,8696916.0,8.1,8.0,0.44,9.1
2007.0,0,57.1,283.0,1.12,7.49,123.0,341.0,21.5,39.0,123.0,4.55,123.0,2.0,8454791.0,8.3,8.2,0.44,8.9
2006.0,0,56.8,284.0,1.19,75.91,111.0,176.0,21.0,39.0,114.0,4.75,111.0,2.0,8216896.0,8.5,8.4,0.43,8.7
2005.0,0,56.5,285.0,1.13,7.11,10.5,210.0,2.5,39.0,109.5,4.73,10.5,2.1,7982225.0,8.7,8.6,0.43,8.5
2004.0,0,56.1,285.0,1.15,10.74,112.5,262.0,2.1,39.0,111.0,4.56,108.0,2.1,7754.0,8.9,8.8,0.42,8.1
2003.0,0,55.8,285.0,1.35,8.93,109.5,217.0,19.7,40.0,112.5,4.63,109.5,2.1,752555.0,9.1,9.0,0.42,7.7
2002.0,0,55.6,283.0,1.23,40.49,22.5,1588.0,19.2,40.0,114.0,4.27,112.5,2.1,7295394.0,9.3,9.2,0.41,7.3
2001.0,0,55.5,281.0,1.29,45.33,93.855,5859.0,18.8,40.0,115.5,4.69,114.0,2.1,776733.0,9.5,9.4,0.4,6.6
2000.0,0,55.4,279.0,1.34,37.38,93.855,4244.0,18.4,40.0,117.0,4.34,117.0,2.0,6865951.0,9.7,9.6,0.39,6.4
2015.0,0,69.8,211.0,0.28,0.0,148.5,11.0,24.5,0.8203016010097657,147.0,5.35,148.5,0.5,787386.0,15.4,16.0,0.6,12.5
2014.0,0,69.4,216.0,0.01,209.39,148.5,0.0,23.6,1.0,147.0,3.57,148.5,0.5,776448.0,15.7,16.2,0.6,12.5
2013.0,0,69.1,219.0,0.01,19.79,145.5,0.0,22.7,1.0,145.5,3.83,145.5,0.6,764961.0,15.9,16.5,0.59,12.6
2012.0,0,68.7,223.0,0.01,188.74,145.5,1.0,21.9,1.0,145.5,3.7,145.5,0.6,752967.0,16.1,16.7,0.58,12.3
2011.0,0,68.3,225.0,0.23,289.85,142.5,10.0,21.1,1.0,142.5,4.73,142.5,0.5,7451.0,16.3,17.0,0.57,11.9
2010.0,0,67.9,228.0,0.28,244.04,136.5,21.0,19.18872317810404,1.0,138.0,5.17,136.5,0.5,727641.0,16.6,17.3,0.0,11.4
2009.0,0,67.4,232.0,0.17,27.49,139.5,6.0,19.5,1.0,139.5,6.3,139.5,0.4,714458.0,16.8,17.5,0.0,10.9
2008.0,0,67.0,234.0,0.21,302.67,144.0,7.0,18.8,1.0,144.0,6.58,144.0,0.4,795.0,17.1,17.8,0.0,10.5
2007.0,0,66.5,238.0,0.16,283.81,142.5,11.0,18.0,1.0,139.5,5.88,142.5,0.3,686958.0,17.3,18.1,0.0,10.1
2006.0,0,65.8,245.0,0.29,169.2,142.5,2.0,17.4,1.0,144.0,5.27,142.5,0.3,672228.0,17.5,18.3,0.0,9.6
2005.0,0,65.0,254.0,0.73,145.6,142.5,11.0,16.7,1.0,142.5,5.28,142.5,0.3,656639.0,17.8,18.6,0.0,9.2
2004.0,0,64.2,263.0,0.96,2.59,133.5,3.0,16.1,1.0,128.05688234903346,4.41,133.5,0.3,64282.0,18.0,18.8,0.0,8.8
2003.0,0,63.3,273.0,0.52,19.16,142.5,0.0,15.5,1.0,144.0,4.9,142.5,0.2,623434.0,18.3,19.1,0.0,8.4
2002.0,0,62.5,282.0,0.29,151.98,124.5,27.0,14.9,1.0,133.5,7.75,129.0,0.1,66399.0,18.6,19.4,0.0,8.0
2001.0,0,61.7,231.2836311698665,0.14,8.57,133.5,756.0,14.4,1.0,132.0,5.91,132.0,0.1,5896.0,18.9,19.6,0.0,7.6
2000.0,0,62.0,312.0,0.17,93.36,147.0,418.0,13.9,1.0,147.0,6.91,138.0,0.1,573416.0,19.2,19.9,0.0,7.3
2015.0,0,77.0,186.0,3.21,0.0,148.5,0.0,52.6,10.0,148.5,5.63,148.5,0.1,12753375.12,1.2,1.1,0.67,13.8
2014.0,0,74.0,189.0,3.62,0.0,147.0,0.0,51.9,10.0,148.5,6.33,147.0,0.1,12753375.12,1.2,1.1,0.67,13.8
2013.0,0,71.0,192.0,3.78,0.0,141.0,0.0,51.2,10.0,142.5,5.96,141.0,0.1,12753375.12,1.2,1.1,0.66,13.8
2012.0,0,69.8,194.0,3.89,0.0,139.5,0.0,45.55930218282711,11.0,139.5,5.56,139.5,0.1,12753375.12,1.2,1.1,0.66,13.8
2011.0,0,69.3,198.0,3.93,0.0,142.5,0.0,49.9,11.0,142.5,5.49,142.5,0.2,12753375.12,1.2,1.1,0.65,13.8
2010.0,0,68.7,22.0,3.95,0.0,136.5,0.0,49.3,12.0,125.00791857981193,5.44,136.5,0.2,12753375.12,1.2,1.1,0.64,13.8
2009.0,0,68.0,27.0,3.87,0.0,139.5,0.0,48.6,12.0,138.0,5.76,139.5,0.2,12753375.12,1.2,1.1,0.64,13.8
2008.0,0,67.4,211.0,3.77,0.0,132.0,0.0,48.0,13.0,130.5,5.0,132.0,0.2,12753375.12,1.3,1.1,0.63,14.0
2007.0,0,66.8,216.0,3.47,0.0,126.0,0.0,47.3,14.0,127.5,4.96,126.0,0.2,12753375.12,1.3,1.2,0.63,14.1
2006.0,0,66.2,219.0,3.23,0.0,124.5,0.0,46.7,15.0,123.0,5.19,124.5,0.2,12753375.12,1.3,1.2,0.62,14.3
2005.0,0,65.7,222.0,2.86,0.0,127.5,0.0,46.0,16.0,126.0,5.67,127.5,0.2,12753375.12,1.3,1.2,0.62,14.4
2004.0,0,65.1,226.0,2.66,0.0,126.0,0.0,45.4,16.0,126.0,5.22,126.0,0.2,12753375.12,1.4,1.2,0.62,14.6
2003.0,0,64.5,23.0,2.37,0.0,110.84284381368627,0.0,44.7,17.0,123.0,5.3,132.0,0.2,12753375.12,1.4,1.3,0.62,14.4
2002.0,0,63.9,234.0,2.26,0.0,115.5,0.0,44.0,18.0,114.0,6.53,115.5,0.1,12753375.12,1.4,1.3,0.61,14.0
2001.0,0,63.3,238.0,2.2,0.0,115.5,0.0,43.3,19.0,106.5,6.31,106.5,0.1,12753375.12,1.5,1.4,0.61,13.7
2000.0,0,62.6,243.0,2.32,0.0,115.5,21.510420332675835,42.6,20.0,111.0,5.67,112.5,0.1,12753375.12,1.5,1.4,0.6,13.3
2015.0,0,77.4,88.0,4.41,0.0,123.0,1677.0,55.8,0.0,111.0,8.74,123.0,0.1,3535961.0,2.3,2.3,0.75,14.2
2014.0,0,77.2,89.0,4.03,732.87,133.5,933.1437444076,55.3,0.0,129.0,9.57,129.0,0.1,35662.0,2.4,2.4,0.74,14.2
2013.0,0,77.0,9.0,4.12,75.61,136.5,0.0,54.7,0.0,130.5,9.46,133.5,0.1,364999.0,2.4,2.4,0.74,14.2
2012.0,0,76.8,92.0,4.61,693.82,138.0,22.0,54.2,0.0,130.5,9.94,138.0,0.1,36482.0,2.5,2.5,0.73,13.9
2011.0,0,76.9,92.0,4.64,7.96,132.0,10.0,53.7,0.0,133.5,9.71,132.0,0.1,3688865.0,2.6,2.5,0.71,13.4
2010.0,0,76.4,94.0,4.54,630.39,133.5,45.0,53.1,0.0,13.5,9.58,133.5,0.1,372284.0,2.6,2.6,0.72,13.3
2009.0,0,76.1,97.0,4.75,645.02,13.5,22.0,52.6,0.0,13.5,9.64,13.5,0.1,3746561.0,2.7,2.7,0.72,13.3
2008.0,0,76.0,98.0,5.13,66.05,132.0,8.0,52.1,0.0,138.0,8.58,136.5,0.1,3763599.0,2.8,2.7,0.71,13.1
2007.0,0,75.4,16.0,5.16,8.24,141.0,166.0,51.5,0.0,142.5,8.37,142.5,0.1,3774.0,2.8,2.8,0.7,12.9
2006.0,0,75.7,1.0,4.82,38.25,13.5,17.0,51.0,0.0,136.5,8.28,130.5,0.1,3779468.0,2.9,2.8,0.7,12.7
2005.0,0,75.0,12.0,4.56,45.71,139.5,23.0,42.70170008947838,0.0,142.5,8.5,139.5,0.1,378153.0,2.9,2.9,0.0,12.5
2004.0,0,75.5,99.0,4.25,3.48,54.0,28.0,49.9,0.0,130.5,9.4,126.0,0.1,3781287.0,3.0,3.0,0.0,12.3
2003.0,0,75.2,12.0,4.14,39.87,107.505,18.0,49.4,0.0,130.5,7.94,130.5,0.1,3779247.0,3.0,3.0,0.0,12.1
2002.0,0,75.4,11.0,3.84,151.14,107.505,28.0,48.8,0.0,129.0,7.1,12.0,0.1,377587.0,3.1,3.1,0.0,11.9
2001.0,0,74.9,113.0,3.85,143.29,107.505,0.0,48.2,0.0,138.0,7.16,136.5,0.1,3771284.0,3.2,3.2,0.0,11.6
2000.0,0,74.6,116.0,3.64,165.62,107.505,43.0,47.6,0.0,130.5,7.9,127.5,0.1,376676.0,3.3,3.2,0.0,9.080167377230367
2015.0,0,65.7,256.0,4.67,0.0,142.5,0.0,37.9,2.0,144.0,5.51,142.5,2.2,229197.0,6.4,6.1,0.7,12.6
2014.0,0,65.1,268.0,0.01,662.8,142.5,1.0,37.3,2.0,144.0,5.41,142.5,2.3,2168573.0,6.7,6.4,0.7,12.6
2013.0,0,64.2,286.0,0.01,1.12,142.5,1.0,36.8,2.0,144.0,5.84,142.5,2.8,212857.0,7.0,6.7,0.69,12.6
2012.0,0,63.4,261.6408043834799,0.01,12.83,142.5,7.0,36.2,3.0,144.0,6.27,142.5,4.4,289315.0,7.3,7.0,0.69,12.5
2011.0,0,62.2,325.0,5.76,668.96,142.5,8.0,35.7,3.0,144.0,5.25,142.5,5.5,251339.0,7.7,7.4,0.68,12.4
2010.0,0,61.1,349.0,5.99,547.04,142.5,853.0,35.2,3.0,144.0,5.64,142.5,6.2,214866.0,8.0,7.8,0.67,12.3
2009.0,0,59.2,393.0,5.01,426.79,141.0,184.0,34.7,3.0,144.0,6.39,144.0,9.0,1979882.0,8.4,8.2,0.66,12.2
2008.0,0,57.5,427.0,6.56,476.86,141.0,0.0,34.2,3.0,144.0,5.55,144.0,12.7,1946351.0,8.8,8.6,0.65,12.1
2007.0,0,56.9,436.0,6.21,512.59,139.5,1.0,33.7,3.0,144.0,4.71,144.0,13.4,1914414.0,9.2,9.0,0.63,12.1
2006.0,0,54.8,491.0,6.45,76.32,139.5,6.0,33.2,3.0,144.0,4.93,144.0,14.4,1884238.0,9.6,9.4,0.61,11.9
2005.0,0,51.7,566.0,6.37,629.84,138.0,5.0,32.7,3.0,144.0,5.62,144.0,20.6,1855852.0,1.0,9.9,0.59,11.9
2004.0,0,48.1,652.0,4.9,469.58,136.5,1.0,32.2,4.0,144.0,5.56,144.0,28.4,182933.0,1.5,1.4,0.58,11.8
2003.0,0,46.4,693.0,5.51,299.37,111.35886946473832,59.0,31.6,4.0,144.0,4.65,144.0,31.9,184339.0,1.9,1.8,0.57,11.8
2002.0,0,46.0,699.0,6.41,6.33,132.0,7.0,31.1,4.0,145.5,6.47,145.5,34.6,1779953.0,11.4,11.3,0.56,11.9
2001.0,0,46.7,679.0,5.48,306.95,130.5,1.0,26.231666542418377,4.0,145.5,5.73,145.5,37.2,1754935.0,11.8,11.8,0.56,11.8
2000.0,0,47.8,647.0,5.37,250.89,129.0,419.55766363500834,29.9,4.0,145.5,4.64,145.5,38.8,172834.0,12.3,12.2,0.56,11.7
2015.0,0,75.0,142.0,7.21,0.0,144.0,214.0,56.1,47.0,147.0,8.02,144.0,0.1,2596218.0,2.7,2.6,0.75,15.2
2014.0,0,74.8,144.0,7.32,83.16,144.0,204.3071008372599,55.3,49.0,144.0,8.32,139.5,0.1,24213133.0,2.7,2.7,0.75,15.2
2013.0,0,74.7,146.0,7.24,916.27,144.0,220.0,54.5,52.0,144.0,8.48,145.5,0.1,2248632.0,2.8,2.7,0.73,14.2
